# Created from running fit_sim_data_1.py with the --optimize_trna_charging_kinetics option, on Sat Sep 10 22:12:55 2022.
"synthetase_id"	"sweep_level"	"iteration"	"objective"	"k_cat (1/units.s)"	"K_M_amino_acid (units.umol/units.L)"	"K_M_trna"	"f_free"	"f_free_at_min"
"ALAS-CPLX[c]"	2	15	2.739116340539998e-07	2609.354893877876	1139.0720546781738	{"alaT-tRNA[c]": 141.30516807693283, "alaU-tRNA[c]": 141.30516807693283, "alaV-tRNA[c]": 141.30516807693283, "alaW-tRNA[c]": 28.076036994271274, "alaX-tRNA[c]": 28.076036994271274}	{"alaT-tRNA[c]__basal": 0.1809321372955006, "alaU-tRNA[c]__basal": 0.1809321372955006, "alaV-tRNA[c]__basal": 0.1809321372955006, "alaW-tRNA[c]__basal": 0.19831989086215915, "alaX-tRNA[c]__basal": 0.19831989086215915, "alaT-tRNA[c]__with_aa": 0.17408829914733445, "alaU-tRNA[c]__with_aa": 0.17408829914733445, "alaV-tRNA[c]__with_aa": 0.17408829914733445, "alaW-tRNA[c]__with_aa": 0.19761432826378908, "alaX-tRNA[c]__with_aa": 0.19761432826378908}	{"alaT-tRNA[c]__basal": 0.7844663858179898, "alaU-tRNA[c]__basal": 0.7844663858179898, "alaV-tRNA[c]__basal": 0.7844663858179898, "alaW-tRNA[c]__basal": 0.859861126768145, "alaX-tRNA[c]__basal": 0.859861126768145, "alaT-tRNA[c]__with_aa": 0.8122762377105234, "alaU-tRNA[c]__with_aa": 0.8122762377105234, "alaV-tRNA[c]__with_aa": 0.8122762377105234, "alaW-tRNA[c]__with_aa": 0.922060365865584, "alaX-tRNA[c]__with_aa": 0.922060365865584}
"ALAS-CPLX[c]"	2	16	7.491381571104186e-07	6754.854679680042	601.8168042714967	{"alaT-tRNA[c]": 561.9759823636788, "alaU-tRNA[c]": 561.9759823636788, "alaV-tRNA[c]": 561.9759823636788, "alaW-tRNA[c]": 90.7767190409752, "alaX-tRNA[c]": 90.7767190409752}	{"alaT-tRNA[c]__basal": 0.20588887193840344, "alaU-tRNA[c]__basal": 0.20588887193840344, "alaV-tRNA[c]__basal": 0.20588887193840344, "alaW-tRNA[c]__basal": 0.1834756575594477, "alaX-tRNA[c]__basal": 0.1834756575594477, "alaT-tRNA[c]__with_aa": 0.21779709036272718, "alaU-tRNA[c]__with_aa": 0.21779709036272718, "alaV-tRNA[c]__with_aa": 0.21779709036272718, "alaW-tRNA[c]__with_aa": 0.20099832524635705, "alaX-tRNA[c]__with_aa": 0.20099832524635705}	{"alaT-tRNA[c]__basal": 0.8174615387101448, "alaU-tRNA[c]__basal": 0.8174615387101448, "alaV-tRNA[c]__basal": 0.8174615387101448, "alaW-tRNA[c]__basal": 0.7284546278371398, "alaX-tRNA[c]__basal": 0.7284546278371398, "alaT-tRNA[c]__with_aa": 0.9120412771333429, "alaU-tRNA[c]__with_aa": 0.9120412771333429, "alaV-tRNA[c]__with_aa": 0.9120412771333429, "alaW-tRNA[c]__with_aa": 0.8416758402909907, "alaX-tRNA[c]__with_aa": 0.8416758402909907}
"ALAS-CPLX[c]"	2	17	2.445340650681066e-07	1928.5820834825627	1310.6006859841536	{"alaT-tRNA[c]": 102.03147206366386, "alaU-tRNA[c]": 102.03147206366386, "alaV-tRNA[c]": 102.03147206366386, "alaW-tRNA[c]": 17.330675732723492, "alaX-tRNA[c]": 17.330675732723492}	{"alaT-tRNA[c]__basal": 0.19375336690902667, "alaU-tRNA[c]__basal": 0.19375336690902667, "alaV-tRNA[c]__basal": 0.19375336690902667, "alaW-tRNA[c]__basal": 0.18156391967976346, "alaX-tRNA[c]__basal": 0.18156391967976346, "alaT-tRNA[c]__with_aa": 0.18239985153797508, "alaU-tRNA[c]__with_aa": 0.18239985153797508, "alaV-tRNA[c]__with_aa": 0.18239985153797508, "alaW-tRNA[c]__with_aa": 0.1770055720967875, "alaX-tRNA[c]__with_aa": 0.1770055720967875}	{"alaT-tRNA[c]__basal": 0.8958638667252098, "alaU-tRNA[c]__basal": 0.8958638667252098, "alaV-tRNA[c]__basal": 0.8958638667252098, "alaW-tRNA[c]__basal": 0.8394810033762126, "alaX-tRNA[c]__basal": 0.8394810033762126, "alaT-tRNA[c]__with_aa": 0.9202381480520716, "alaU-tRNA[c]__with_aa": 0.9202381480520716, "alaV-tRNA[c]__with_aa": 0.9202381480520716, "alaW-tRNA[c]__with_aa": 0.8930019201493116, "alaX-tRNA[c]__with_aa": 0.8930019201493116}
"ALAS-CPLX[c]"	2	18	6.781442645815134e-07	1845.0335086839602	942.0946444155106	{"alaT-tRNA[c]": 103.16008391221601, "alaU-tRNA[c]": 103.16008391221601, "alaV-tRNA[c]": 103.16008391221601, "alaW-tRNA[c]": 20.07630481172967, "alaX-tRNA[c]": 20.07630481172967}	{"alaT-tRNA[c]__basal": 0.17250583237744244, "alaU-tRNA[c]__basal": 0.17250583237744244, "alaV-tRNA[c]__basal": 0.17250583237744244, "alaW-tRNA[c]__basal": 0.18520772604403185, "alaX-tRNA[c]__basal": 0.18520772604403185, "alaT-tRNA[c]__with_aa": 0.17195835896798392, "alaU-tRNA[c]__with_aa": 0.17195835896798392, "alaV-tRNA[c]__with_aa": 0.17195835896798392, "alaW-tRNA[c]__with_aa": 0.19118820485132187, "alaX-tRNA[c]__with_aa": 0.19118820485132187}	{"alaT-tRNA[c]__basal": 0.7786441407691784, "alaU-tRNA[c]__basal": 0.7786441407691784, "alaV-tRNA[c]__basal": 0.7786441407691784, "alaW-tRNA[c]__basal": 0.8360269037494786, "alaX-tRNA[c]__basal": 0.8360269037494786, "alaT-tRNA[c]__with_aa": 0.852479257323738, "alaU-tRNA[c]__with_aa": 0.852479257323738, "alaV-tRNA[c]__with_aa": 0.852479257323738, "alaW-tRNA[c]__with_aa": 0.9478845603473395, "alaX-tRNA[c]__with_aa": 0.9478845603473395}
"ALAS-CPLX[c]"	2	19	6.035325563278753e-07	5639.602927253359	1799.9277509480992	{"alaT-tRNA[c]": 301.18360960401566, "alaU-tRNA[c]": 301.18360960401566, "alaV-tRNA[c]": 301.18360960401566, "alaW-tRNA[c]": 54.885152009821454, "alaX-tRNA[c]": 54.885152009821454}	{"alaT-tRNA[c]__basal": 0.22705152866814945, "alaU-tRNA[c]__basal": 0.22705152866814945, "alaV-tRNA[c]__basal": 0.22705152866814945, "alaW-tRNA[c]__basal": 0.22825766163869565, "alaX-tRNA[c]__basal": 0.22825766163869565, "alaT-tRNA[c]__with_aa": 0.20106761525525954, "alaU-tRNA[c]__with_aa": 0.20106761525525954, "alaV-tRNA[c]__with_aa": 0.20106761525525954, "alaW-tRNA[c]__with_aa": 0.20933525507037684, "alaX-tRNA[c]__with_aa": 0.20933525507037684}	{"alaT-tRNA[c]__basal": 0.9349506288195767, "alaU-tRNA[c]__basal": 0.9349506288195767, "alaV-tRNA[c]__basal": 0.9349506288195767, "alaW-tRNA[c]__basal": 0.9399036917447808, "alaX-tRNA[c]__basal": 0.9399036917447808, "alaT-tRNA[c]__with_aa": 0.8715802768701808, "alaU-tRNA[c]__with_aa": 0.8715802768701808, "alaV-tRNA[c]__with_aa": 0.8715802768701808, "alaW-tRNA[c]__with_aa": 0.9074203042580267, "alaX-tRNA[c]__with_aa": 0.9074203042580267}
"ALAS-CPLX[c]"	2	20	8.106573388147489e-07	9324.329933465786	1295.1475048132065	{"alaT-tRNA[c]": 584.9718010576731, "alaU-tRNA[c]": 584.9718010576731, "alaV-tRNA[c]": 584.9718010576731, "alaW-tRNA[c]": 110.13283663392427, "alaX-tRNA[c]": 110.13283663392427}	{"alaT-tRNA[c]__basal": 0.21797835090292475, "alaU-tRNA[c]__basal": 0.21797835090292475, "alaV-tRNA[c]__basal": 0.21797835090292475, "alaW-tRNA[c]__basal": 0.22638772101558305, "alaX-tRNA[c]__basal": 0.22638772101558305, "alaT-tRNA[c]__with_aa": 0.20413653767503565, "alaU-tRNA[c]__with_aa": 0.20413653767503565, "alaV-tRNA[c]__with_aa": 0.20413653767503565, "alaW-tRNA[c]__with_aa": 0.21956566988434792, "alaX-tRNA[c]__with_aa": 0.21956566988434792}	{"alaT-tRNA[c]__basal": 0.8659370839849211, "alaU-tRNA[c]__basal": 0.8659370839849211, "alaV-tRNA[c]__basal": 0.8659370839849211, "alaW-tRNA[c]__basal": 0.8993967879114497, "alaX-tRNA[c]__basal": 0.8993967879114497, "alaT-tRNA[c]__with_aa": 0.850803060597555, "alaU-tRNA[c]__with_aa": 0.850803060597555, "alaV-tRNA[c]__with_aa": 0.850803060597555, "alaW-tRNA[c]__with_aa": 0.9151455274127275, "alaX-tRNA[c]__with_aa": 0.9151455274127275}
"ALAS-CPLX[c]"	2	21	4.253668465567218e-07	4456.0092101351065	1107.0606012146345	{"alaT-tRNA[c]": 284.5293510168523, "alaU-tRNA[c]": 284.5293510168523, "alaV-tRNA[c]": 284.5293510168523, "alaW-tRNA[c]": 51.29054422012471, "alaX-tRNA[c]": 51.29054422012471}	{"alaT-tRNA[c]__basal": 0.20679365342563927, "alaU-tRNA[c]__basal": 0.20679365342563927, "alaV-tRNA[c]__basal": 0.20679365342563927, "alaW-tRNA[c]__basal": 0.20565406075318549, "alaX-tRNA[c]__basal": 0.20565406075318549, "alaT-tRNA[c]__with_aa": 0.19932591028273766, "alaU-tRNA[c]__with_aa": 0.19932591028273766, "alaV-tRNA[c]__with_aa": 0.19932591028273766, "alaW-tRNA[c]__with_aa": 0.20528478965839717, "alaX-tRNA[c]__with_aa": 0.20528478965839717}	{"alaT-tRNA[c]__basal": 0.8492572819697308, "alaU-tRNA[c]__basal": 0.8492572819697308, "alaV-tRNA[c]__basal": 0.8492572819697308, "alaW-tRNA[c]__basal": 0.8445758272222578, "alaX-tRNA[c]__basal": 0.8445758272222578, "alaT-tRNA[c]__with_aa": 0.8676265300263725, "alaU-tRNA[c]__with_aa": 0.8676265300263725, "alaV-tRNA[c]__with_aa": 0.8676265300263725, "alaW-tRNA[c]__with_aa": 0.8935760108287089, "alaX-tRNA[c]__with_aa": 0.8935760108287089}
"ALAS-CPLX[c]"	2	24	3.1022440836500014e-07	3364.1191494783525	1816.0949727870577	{"alaT-tRNA[c]": 163.51005143094682, "alaU-tRNA[c]": 163.51005143094682, "alaV-tRNA[c]": 163.51005143094682, "alaW-tRNA[c]": 28.963628420705056, "alaX-tRNA[c]": 28.963628420705056}	{"alaT-tRNA[c]__basal": 0.21122113076069526, "alaU-tRNA[c]__basal": 0.21122113076069526, "alaV-tRNA[c]__basal": 0.21122113076069526, "alaW-tRNA[c]__basal": 0.20641200272746812, "alaX-tRNA[c]__basal": 0.20641200272746812, "alaT-tRNA[c]__with_aa": 0.18702509850943297, "alaU-tRNA[c]__with_aa": 0.18702509850943297, "alaV-tRNA[c]__with_aa": 0.18702509850943297, "alaW-tRNA[c]__with_aa": 0.18927136004062373, "alaX-tRNA[c]__with_aa": 0.18927136004062373}	{"alaT-tRNA[c]__basal": 0.9168316297902827, "alaU-tRNA[c]__basal": 0.9168316297902827, "alaV-tRNA[c]__basal": 0.9168316297902827, "alaW-tRNA[c]__basal": 0.8959570625823999, "alaX-tRNA[c]__basal": 0.8959570625823999, "alaT-tRNA[c]__with_aa": 0.8623029257528938, "alaU-tRNA[c]__with_aa": 0.8623029257528938, "alaV-tRNA[c]__with_aa": 0.8623029257528938, "alaW-tRNA[c]__with_aa": 0.8726837425005974, "alaX-tRNA[c]__with_aa": 0.8726837425005974}
"ALAS-CPLX[c]"	2	25	8.763651456165584e-07	11081.114657647578	1438.7396694719441	{"alaT-tRNA[c]": 676.0585595483454, "alaU-tRNA[c]": 676.0585595483454, "alaV-tRNA[c]": 676.0585595483454, "alaW-tRNA[c]": 116.25576622562292, "alaX-tRNA[c]": 116.25576622562292}	{"alaT-tRNA[c]__basal": 0.22431318511709974, "alaU-tRNA[c]__basal": 0.22431318511709974, "alaV-tRNA[c]__basal": 0.22431318511709974, "alaW-tRNA[c]__basal": 0.21280279003270017, "alaX-tRNA[c]__basal": 0.21280279003270017, "alaT-tRNA[c]__with_aa": 0.2062601826304587, "alaU-tRNA[c]__with_aa": 0.2062601826304587, "alaV-tRNA[c]__with_aa": 0.2062601826304587, "alaW-tRNA[c]__with_aa": 0.20263329514592412, "alaX-tRNA[c]__with_aa": 0.20263329514592412}	{"alaT-tRNA[c]__basal": 0.8878011023867969, "alaU-tRNA[c]__basal": 0.8878011023867969, "alaV-tRNA[c]__basal": 0.8878011023867969, "alaW-tRNA[c]__basal": 0.8422188969411959, "alaX-tRNA[c]__basal": 0.8422188969411959, "alaT-tRNA[c]__with_aa": 0.8551010209963193, "alaU-tRNA[c]__with_aa": 0.8551010209963193, "alaV-tRNA[c]__with_aa": 0.8551010209963193, "alaW-tRNA[c]__with_aa": 0.8400789974843609, "alaX-tRNA[c]__with_aa": 0.8400789974843609}
"ALAS-CPLX[c]"	2	26	2.470252972952004e-07	2843.8109172073664	1962.5719476097768	{"alaT-tRNA[c]": 124.1407907847625, "alaU-tRNA[c]": 124.1407907847625, "alaV-tRNA[c]": 124.1407907847625, "alaW-tRNA[c]": 22.154383268760853, "alaX-tRNA[c]": 22.154383268760853}	{"alaT-tRNA[c]__basal": 0.20115321029406943, "alaU-tRNA[c]__basal": 0.20115321029406943, "alaV-tRNA[c]__basal": 0.20115321029406943, "alaW-tRNA[c]__basal": 0.1980445709749956, "alaX-tRNA[c]__basal": 0.1980445709749956, "alaT-tRNA[c]__with_aa": 0.17580299202079602, "alaU-tRNA[c]__with_aa": 0.17580299202079602, "alaV-tRNA[c]__with_aa": 0.17580299202079602, "alaW-tRNA[c]__with_aa": 0.17924231367428428, "alaX-tRNA[c]__with_aa": 0.17924231367428428}	{"alaT-tRNA[c]__basal": 0.9030811198374216, "alaU-tRNA[c]__basal": 0.9030811198374216, "alaV-tRNA[c]__basal": 0.9030811198374216, "alaW-tRNA[c]__basal": 0.8891198596669004, "alaX-tRNA[c]__basal": 0.8891198596669004, "alaT-tRNA[c]__with_aa": 0.8412737719009604, "alaU-tRNA[c]__with_aa": 0.8412737719009604, "alaV-tRNA[c]__with_aa": 0.8412737719009604, "alaW-tRNA[c]__with_aa": 0.8577338537875728, "alaX-tRNA[c]__with_aa": 0.8577338537875728}
"ALAS-CPLX[c]"	2	28	1.7326749085588827e-07	709.9796112627608	98.93763786840192	{"alaT-tRNA[c]": 37.626214336061956, "alaU-tRNA[c]": 37.626214336061956, "alaV-tRNA[c]": 37.626214336061956, "alaW-tRNA[c]": 7.281655075614092, "alaX-tRNA[c]": 7.281655075614092}	{"alaT-tRNA[c]__basal": 0.09928998609879577, "alaU-tRNA[c]__basal": 0.09928998609879577, "alaV-tRNA[c]__basal": 0.09928998609879577, "alaW-tRNA[c]__basal": 0.10600948613849066, "alaX-tRNA[c]__basal": 0.10600948613849066, "alaT-tRNA[c]__with_aa": 0.1271240060374096, "alaU-tRNA[c]__with_aa": 0.1271240060374096, "alaV-tRNA[c]__with_aa": 0.1271240060374096, "alaW-tRNA[c]__with_aa": 0.1405593140184807, "alaX-tRNA[c]__with_aa": 0.1405593140184807}	{"alaT-tRNA[c]__basal": 0.49871150275308185, "alaU-tRNA[c]__basal": 0.49871150275308185, "alaV-tRNA[c]__basal": 0.49871150275308185, "alaW-tRNA[c]__basal": 0.5324518150338221, "alaX-tRNA[c]__basal": 0.5324518150338221, "alaT-tRNA[c]__with_aa": 0.8360644471559324, "alaU-tRNA[c]__with_aa": 0.8360644471559324, "alaV-tRNA[c]__with_aa": 0.8360644471559324, "alaW-tRNA[c]__with_aa": 0.9244043401637227, "alaX-tRNA[c]__with_aa": 0.9244043401637227}
"ALAS-CPLX[c]"	2	29	2.6218304840736226e-07	2822.95737735357	2210.6749254328215	{"alaT-tRNA[c]": 112.47328218848955, "alaU-tRNA[c]": 112.47328218848955, "alaV-tRNA[c]": 112.47328218848955, "alaW-tRNA[c]": 20.6175314828564, "alaX-tRNA[c]": 20.6175314828564}	{"alaT-tRNA[c]__basal": 0.19928910654547285, "alaU-tRNA[c]__basal": 0.19928910654547285, "alaV-tRNA[c]__basal": 0.19928910654547285, "alaW-tRNA[c]__basal": 0.20153846255857458, "alaX-tRNA[c]__basal": 0.20153846255857458, "alaT-tRNA[c]__with_aa": 0.17057265798530483, "alaU-tRNA[c]__with_aa": 0.17057265798530483, "alaV-tRNA[c]__with_aa": 0.17057265798530483, "alaW-tRNA[c]__with_aa": 0.17865257914516902, "alaX-tRNA[c]__with_aa": 0.17865257914516902}	{"alaT-tRNA[c]__basal": 0.9090904898625954, "alaU-tRNA[c]__basal": 0.9090904898625954, "alaV-tRNA[c]__basal": 0.9090904898625954, "alaW-tRNA[c]__basal": 0.9193175320527143, "alaX-tRNA[c]__basal": 0.9193175320527143, "alaT-tRNA[c]__with_aa": 0.8277829077179181, "alaU-tRNA[c]__with_aa": 0.8277829077179181, "alaV-tRNA[c]__with_aa": 0.8277829077179181, "alaW-tRNA[c]__with_aa": 0.8669027959249432, "alaX-tRNA[c]__with_aa": 0.8669027959249432}
"ALAS-CPLX[c]"	2	30	1.0853218149224648e-06	15043.370916790313	1885.9055931820662	{"alaT-tRNA[c]": 804.2946987701979, "alaU-tRNA[c]": 804.2946987701979, "alaV-tRNA[c]": 804.2946987701979, "alaW-tRNA[c]": 148.47692917773742, "alaX-tRNA[c]": 148.47692917773742}	{"alaT-tRNA[c]__basal": 0.23065809037882734, "alaU-tRNA[c]__basal": 0.23065809037882734, "alaV-tRNA[c]__basal": 0.23065809037882734, "alaW-tRNA[c]__basal": 0.23491045368501584, "alaX-tRNA[c]__basal": 0.23491045368501584, "alaT-tRNA[c]__with_aa": 0.2023543740717731, "alaU-tRNA[c]__with_aa": 0.2023543740717731, "alaV-tRNA[c]__with_aa": 0.2023543740717731, "alaW-tRNA[c]__with_aa": 0.21342633963341076, "alaX-tRNA[c]__with_aa": 0.21342633963341076}	{"alaT-tRNA[c]__basal": 0.9091861813954437, "alaU-tRNA[c]__basal": 0.9091861813954437, "alaV-tRNA[c]__basal": 0.9091861813954437, "alaW-tRNA[c]__basal": 0.9259436546480081, "alaX-tRNA[c]__basal": 0.9259436546480081, "alaT-tRNA[c]__with_aa": 0.8336149042285171, "alaU-tRNA[c]__with_aa": 0.8336149042285171, "alaV-tRNA[c]__with_aa": 0.8336149042285171, "alaW-tRNA[c]__with_aa": 0.879165605100881, "alaX-tRNA[c]__with_aa": 0.879165605100881}
"ALAS-CPLX[c]"	2	31	1.5732600504060153e-07	1214.5179688571798	1561.3614638599913	{"alaT-tRNA[c]": 30.913268745261558, "alaU-tRNA[c]": 30.913268745261558, "alaV-tRNA[c]": 30.913268745261558, "alaW-tRNA[c]": 7.900522704258946, "alaX-tRNA[c]": 7.900522704258946}	{"alaT-tRNA[c]__basal": 0.10767625327134256, "alaU-tRNA[c]__basal": 0.10767625327134256, "alaV-tRNA[c]__basal": 0.10767625327134256, "alaW-tRNA[c]__basal": 0.1518175823827181, "alaX-tRNA[c]__basal": 0.1518175823827181, "alaT-tRNA[c]__with_aa": 0.09874456227427643, "alaU-tRNA[c]__with_aa": 0.09874456227427643, "alaV-tRNA[c]__with_aa": 0.09874456227427643, "alaW-tRNA[c]__with_aa": 0.1441818706333117, "alaX-tRNA[c]__with_aa": 0.1441818706333117}	{"alaT-tRNA[c]__basal": 0.5998929948889465, "alaU-tRNA[c]__basal": 0.5998929948889465, "alaV-tRNA[c]__basal": 0.5998929948889465, "alaW-tRNA[c]__basal": 0.8458177691055031, "alaX-tRNA[c]__basal": 0.8458177691055031, "alaT-tRNA[c]__with_aa": 0.6273639803319929, "alaU-tRNA[c]__with_aa": 0.6273639803319929, "alaV-tRNA[c]__with_aa": 0.6273639803319929, "alaW-tRNA[c]__with_aa": 0.9160665689101481, "alaX-tRNA[c]__with_aa": 0.9160665689101481}
"ALAS-CPLX[c]"	2	32	1.4584210204103127e-07	1048.4500194099332	993.5076926679419	{"alaT-tRNA[c]": 36.25656067612869, "alaU-tRNA[c]": 36.25656067612869, "alaV-tRNA[c]": 36.25656067612869, "alaW-tRNA[c]": 8.02748481088519, "alaX-tRNA[c]": 8.02748481088519}	{"alaT-tRNA[c]__basal": 0.11417037086735186, "alaU-tRNA[c]__basal": 0.11417037086735186, "alaV-tRNA[c]__basal": 0.11417037086735186, "alaW-tRNA[c]__basal": 0.13945349657335931, "alaX-tRNA[c]__basal": 0.13945349657335931, "alaT-tRNA[c]__with_aa": 0.11386093399164098, "alaU-tRNA[c]__with_aa": 0.11386093399164098, "alaV-tRNA[c]__with_aa": 0.11386093399164098, "alaW-tRNA[c]__with_aa": 0.14402715498343363, "alaX-tRNA[c]__with_aa": 0.14402715498343363}	{"alaT-tRNA[c]__basal": 0.6096983855595155, "alaU-tRNA[c]__basal": 0.6096983855595155, "alaV-tRNA[c]__basal": 0.6096983855595155, "alaW-tRNA[c]__basal": 0.7447437408075565, "alaX-tRNA[c]__basal": 0.7447437408075565, "alaT-tRNA[c]__with_aa": 0.7162789901669445, "alaU-tRNA[c]__with_aa": 0.7162789901669445, "alaV-tRNA[c]__with_aa": 0.7162789901669445, "alaW-tRNA[c]__with_aa": 0.9060476011530406, "alaX-tRNA[c]__with_aa": 0.9060476011530406}
"ALAS-CPLX[c]"	2	33	2.2912196883472137e-07	627.9012882791442	39.390318343189904	{"alaT-tRNA[c]": 21.632481907427042, "alaU-tRNA[c]": 21.632481907427042, "alaV-tRNA[c]": 21.632481907427042, "alaW-tRNA[c]": 5.93733285414748, "alaX-tRNA[c]": 5.93733285414748}	{"alaT-tRNA[c]__basal": 0.06176789504801626, "alaU-tRNA[c]__basal": 0.06176789504801626, "alaV-tRNA[c]__basal": 0.06176789504801626, "alaW-tRNA[c]__basal": 0.09352915836233647, "alaX-tRNA[c]__basal": 0.09352915836233647, "alaT-tRNA[c]__with_aa": 0.08161681848081791, "alaU-tRNA[c]__with_aa": 0.08161681848081791, "alaV-tRNA[c]__with_aa": 0.08161681848081791, "alaW-tRNA[c]__with_aa": 0.12797534506173538, "alaX-tRNA[c]__with_aa": 0.12797534506173538}	{"alaT-tRNA[c]__basal": 0.31827846421898104, "alaU-tRNA[c]__basal": 0.31827846421898104, "alaV-tRNA[c]__basal": 0.31827846421898104, "alaW-tRNA[c]__basal": 0.48191824784190473, "alaX-tRNA[c]__basal": 0.48191824784190473, "alaT-tRNA[c]__with_aa": 0.5804120003387592, "alaU-tRNA[c]__with_aa": 0.5804120003387592, "alaV-tRNA[c]__with_aa": 0.5804120003387592, "alaW-tRNA[c]__with_aa": 0.9101371230533656, "alaX-tRNA[c]__with_aa": 0.9101371230533656}
"ALAS-CPLX[c]"	2	34	2.8754275908590804e-07	2752.0572396450375	1007.4917778395836	{"alaT-tRNA[c]": 171.79710676932137, "alaU-tRNA[c]": 171.79710676932137, "alaV-tRNA[c]": 171.79710676932137, "alaW-tRNA[c]": 29.74672134947845, "alaX-tRNA[c]": 29.74672134947845}	{"alaT-tRNA[c]__basal": 0.19554699508138434, "alaU-tRNA[c]__basal": 0.19554699508138434, "alaV-tRNA[c]__basal": 0.19554699508138434, "alaW-tRNA[c]__basal": 0.18679572165164424, "alaX-tRNA[c]__basal": 0.18679572165164424, "alaT-tRNA[c]__with_aa": 0.19202861248380038, "alaU-tRNA[c]__with_aa": 0.19202861248380038, "alaV-tRNA[c]__with_aa": 0.19202861248380038, "alaW-tRNA[c]__with_aa": 0.18996411636883556, "alaX-tRNA[c]__with_aa": 0.18996411636883556}	{"alaT-tRNA[c]__basal": 0.8358799056599896, "alaU-tRNA[c]__basal": 0.8358799056599896, "alaV-tRNA[c]__basal": 0.8358799056599896, "alaW-tRNA[c]__basal": 0.7984765435027423, "alaX-tRNA[c]__basal": 0.7984765435027423, "alaT-tRNA[c]__with_aa": 0.8823252918130237, "alaU-tRNA[c]__with_aa": 0.8823252918130237, "alaV-tRNA[c]__with_aa": 0.8823252918130237, "alaW-tRNA[c]__with_aa": 0.872853906159072, "alaX-tRNA[c]__with_aa": 0.872853906159072}
"ALAS-CPLX[c]"	2	35	3.274008293990562e-07	913.3041357249575	1039.8831132675107	{"alaT-tRNA[c]": 15.97245277142789, "alaU-tRNA[c]": 15.97245277142789, "alaV-tRNA[c]": 15.97245277142789, "alaW-tRNA[c]": 6.164236914127076, "alaX-tRNA[c]": 6.164236914127076}	{"alaT-tRNA[c]__basal": 0.06003648095616277, "alaU-tRNA[c]__basal": 0.06003648095616277, "alaV-tRNA[c]__basal": 0.06003648095616277, "alaW-tRNA[c]__basal": 0.12781606358703715, "alaX-tRNA[c]__basal": 0.12781606358703715, "alaT-tRNA[c]__with_aa": 0.05960075295073896, "alaU-tRNA[c]__with_aa": 0.05960075295073896, "alaV-tRNA[c]__with_aa": 0.05960075295073896, "alaW-tRNA[c]__with_aa": 0.13141692485285106, "alaX-tRNA[c]__with_aa": 0.13141692485285106}	{"alaT-tRNA[c]__basal": 0.3468428339847073, "alaU-tRNA[c]__basal": 0.3468428339847073, "alaV-tRNA[c]__basal": 0.3468428339847073, "alaW-tRNA[c]__basal": 0.7384822950706261, "alaX-tRNA[c]__basal": 0.7384822950706261, "alaT-tRNA[c]__with_aa": 0.42027163244307564, "alaU-tRNA[c]__with_aa": 0.42027163244307564, "alaV-tRNA[c]__with_aa": 0.42027163244307564, "alaW-tRNA[c]__with_aa": 0.9266547820376887, "alaX-tRNA[c]__with_aa": 0.9266547820376887}
"ALAS-CPLX[c]"	2	36	2.1145982925381716e-07	2309.3601945431915	907.0150936478691	{"alaT-tRNA[c]": 110.68983329803262, "alaU-tRNA[c]": 110.68983329803262, "alaV-tRNA[c]": 110.68983329803262, "alaW-tRNA[c]": 25.20051296640775, "alaX-tRNA[c]": 25.20051296640775}	{"alaT-tRNA[c]__basal": 0.14373392769537094, "alaU-tRNA[c]__basal": 0.14373392769537094, "alaV-tRNA[c]__basal": 0.14373392769537094, "alaW-tRNA[c]__basal": 0.18053241802215236, "alaX-tRNA[c]__basal": 0.18053241802215236, "alaT-tRNA[c]__with_aa": 0.14383178661813295, "alaU-tRNA[c]__with_aa": 0.14383178661813295, "alaV-tRNA[c]__with_aa": 0.14383178661813295, "alaW-tRNA[c]__with_aa": 0.18708533333634225, "alaX-tRNA[c]__with_aa": 0.18708533333634225}	{"alaT-tRNA[c]__basal": 0.6243372431035421, "alaU-tRNA[c]__basal": 0.6243372431035421, "alaV-tRNA[c]__basal": 0.6243372431035421, "alaW-tRNA[c]__basal": 0.7841773743525934, "alaX-tRNA[c]__basal": 0.7841773743525934, "alaT-tRNA[c]__with_aa": 0.6772877197301905, "alaU-tRNA[c]__with_aa": 0.6772877197301905, "alaV-tRNA[c]__with_aa": 0.6772877197301905, "alaW-tRNA[c]__with_aa": 0.8809526025895104, "alaX-tRNA[c]__with_aa": 0.8809526025895104}
